username,following,followers,totaltweets,tweetcreated,retweetcount,text,hashtags
Calico_ribbon,2109,1271,84358,2021-01-16 15:34:37,8462,"Governors were told repeatedly by @HHSgov there was a strategic reserve of vaccines, and this week, the American people were told it’d be released to increase supply of vaccine.
 
It appears now that no reserve exists. The Trump admin. must answer immediately for this deception. https://t.co/JJky0NcbPi",[]
evyeniad,863,506,68765,2021-01-16 15:34:36,3031,"So, did Jared Kushner loot the vaccines that were supposedly being held in reserve?",[]
truthtellerat,2998,780,45374,2021-01-16 15:34:36,2980,"So I’m confused.  Did the Trumps literally sell vaccines out the back door.  You can’t really mislay 20 million vaccines, can you?",[]
acdobbie,652,220,913,2021-01-16 15:34:35,4635,"Remember when the govt counted 2 gloves in a pair as “two” separate items of PPE?

Well, to be vaccinated against Covid, you need a course of 2 vaccines.

Yet the govt’s official vaccination figs count a single dose as “vaccinated”.

Any chance the press could clarify urgently?",[]
cris_ybarra,1493,430,45521,2021-01-16 15:34:35,3031,"So, did Jared Kushner loot the vaccines that were supposedly being held in reserve?",[]
AndrewSB49,8239,7530,335263,2021-01-16 15:34:34,2980,"So I’m confused.  Did the Trumps literally sell vaccines out the back door.  You can’t really mislay 20 million vaccines, can you?",[]
IntellectCosmic,69,49,532,2021-01-16 15:34:34,0,It’s crazy af when you realize how many people are actually crying to get vaccines. I thought the general consensus was hell nah to the vax but I forgot it’s more of them than us,[]
SeriousMommaDoe,911,1618,330231,2021-01-16 15:34:34,2980,"So I’m confused.  Did the Trumps literally sell vaccines out the back door.  You can’t really mislay 20 million vaccines, can you?",[]
margare02726836,1080,1123,221677,2021-01-16 15:34:33,185,Back to the vaccines: Why are we not doing this 24/7? Why is it a Monday through Friday bankers' hours thing? The goddamn virus is killing us 24/7.,[]
buffymuffy4444,417,814,202389,2021-01-16 15:34:33,46,"@nee_haynes You bet he sold off the vaccine and pocketed loot from it. Now, we have no back-up vaccine. Biden's presser today was reassuring. He will get the vaccines up and available faster than a bolt of lightning. I believe him. Is there anything of ours Trump/Kushner hasn't sold off?",[]
ElvinJohnston,396,480,12354,2021-01-16 15:34:32,51,And we decided to go cheap on vaccines but go big on white elephants like that stupid HSR? https://t.co/PZO3RoEaoW,[]
MervynHall,125,48,386,2021-01-16 15:34:32,17,"Salisbury Cathedral will open up as a #COVID19 vaccination centre today. 

The NHS will be administering vaccines to invited patients, starting with people aged 80 and over. https://t.co/TrKsn42unv","[{'text': 'COVID19', 'indices': [56, 64]}]"
dan1jackson,1133,608,4014,2021-01-16 15:34:32,20,"This isn’t the only threat COVD-19 poses to the Tokyo Olympics 2020. Questions are also being raised over whether coronavirus vaccines might contain substances which are banned for use by athletes.
https://t.co/d5adTAE0WF",[]
frandunn71,102,659,111559,2021-01-16 15:34:31,2980,"So I’m confused.  Did the Trumps literally sell vaccines out the back door.  You can’t really mislay 20 million vaccines, can you?",[]
angry_tired,869,598,9646,2021-01-16 15:34:29,4635,"Remember when the govt counted 2 gloves in a pair as “two” separate items of PPE?

Well, to be vaccinated against Covid, you need a course of 2 vaccines.

Yet the govt’s official vaccination figs count a single dose as “vaccinated”.

Any chance the press could clarify urgently?",[]
ladytemeraire,544,357,126140,2021-01-16 15:34:28,465,"Situation with new #sarscov2 variants is becoming harder to follow (and not just because of the names), so let me try and give a brief overview: Where are we at? What should we be worried about? And how worried? 

Story is up here: https://t.co/aeWfaXQzbK
And now a thread...","[{'text': 'sarscov2', 'indices': [31, 40]}]"
LuluNews,2370,1813,36826,2021-01-16 15:34:28,8,"No more vaccines are available at the walk-up clinic today, January 16. We'll share more info about getting a vaccine as more are available. Thank you.",[]
Soupelina,2182,1801,199241,2021-01-16 15:34:27,1493,Fuck’s sake I’ve just realised they’re gonna count the second doses as vaccines delivered,[]
RebeccaMcNutt2,8852,8072,42364,2021-01-16 15:34:26,2980,"So I’m confused.  Did the Trumps literally sell vaccines out the back door.  You can’t really mislay 20 million vaccines, can you?",[]
malrav1,177,62,10292,2021-01-16 15:34:26,0,"@PNarendermodi may almighty, the god, brahma, vishnu, shiv , roopi surya pitamha, amba and kaali maa be with you and your whole team to successfully complete the Indian vaccines campaign and nip the buds of varied acts of dividing great india.",[]
robilesnik,1178,532,17950,2021-01-16 15:34:26,465,"Situation with new #sarscov2 variants is becoming harder to follow (and not just because of the names), so let me try and give a brief overview: Where are we at? What should we be worried about? And how worried? 

Story is up here: https://t.co/aeWfaXQzbK
And now a thread...","[{'text': 'sarscov2', 'indices': [31, 40]}]"
galacticsmiles,805,939,54688,2021-01-16 15:34:26,762,"PUBLIC WARNING? Almost a year into the pandemic, the FDA decides these masks aren’t okay? Panahong dalgona pa, ginagamit na ang mga ito, especially Aidelai. We even have that at home now. How sure are we you can decide on the vaccines if it took you so long to decide on masks? https://t.co/7Pg3389z04",[]
Deba24937151,53,6,309,2021-01-16 15:34:25,14,"(1/2) 30/M w fever, confusion, jaundice. Fever 5d ago w myalgia. 1d prior, +AMS/jaundice. Returned 3 wks ago fr the Andes mountains in Peru, took Malarone, +vaccines, had +arthropod bites. WBC 8, Hgb 4.5, plt 180. ALT 68, TB 6 (0.8 direct), haptoglob &lt;30. Blood smear shown: https://t.co/zSTAwVZh5a",[]
Docsocksomaha,908,2101,23633,2021-01-16 15:34:25,0,@hewlett_angela @NebraskaMed @unmc @UNMC_ID @IDSAFoundation Do you mind if @DrsMeena uses this photo on the Doctors for America website to show Nebraska docs getting their Covid vaccines? Mine is on there too. Thanks!,[]
jeffreyatucker,2729,53300,46162,2021-01-16 15:34:25,193,"Those in their 20s, 30s and 40s who take the #COVID19 vaccine, they are depriving vaccines from older people that have a hundred times higher risk of dying. Unless they care for geriatric patients, that is unethical.
https://t.co/VikTNmsx1h","[{'text': 'COVID19', 'indices': [66, 74]}]"
lCB1EXQGiuTP23M,218,16,163,2021-01-16 15:34:24,0,@Ordinary1World Joe won’t steal vaccines reserves,[]
seasoundsand,386,23,974,2021-01-16 15:34:23,3261,"The U.S. has led the world in the fight against COVID-19. $20.5 billion allocated to fund vaccines, therapeutics and diagnostics, preparedness efforts, and foreign assistance. Not to mention U.S. private company donations, NGOs, faith orgs. It's an #AllOfAmerica effort. https://t.co/2alv4tPM4K",[]
EveningStandard,211,130361,171714,2021-01-16 15:34:23,15,People receiving Covid vaccines soothed by organ music at Salisbury Cathedral https://t.co/Dev4hriGRF https://t.co/nx6EE1ULEY,[]
CoastalElite28,7957,7450,131805,2021-01-16 15:34:23,0,"@fawlty Like, Operation Warp Speed explained where the vaccines went. It’s still an epic failure but Trump isn’t selling them on the black market.",[]
NancySa45944060,424,1282,296379,2021-01-16 15:34:22,1,@Irishmn60 I heard they gave all the vaccines to tourists.,[]
evafairlie,757,630,50835,2021-01-16 15:34:22,14,".@KateForbesMSP wrote to the Treasury earlier this week, asking for a share of Covid contingency fund.
@SteveBarclay reply lists UK spending on Scotland, Holyrood tax flexibility, and says contingency is mainly for testing and vaccines, which are centrally funded. 3/",[]
phagebetty,439,144,479,2021-01-16 15:34:21,1118,"If you, out of curiosity, get an antibody test after the second dose of vaccine, and it is negative, don't freak out. The test was probably done against nucleoprotein, not spike protein. And there is no nucleoprotein in the US/EU vaccines. You will only make antispike antibodies.",[]
BVNarayana7,99,182,1208,2021-01-16 15:34:21,7,Let us all Pray that COVAXIN from @BharatBiotech is successful. This would be the ultimate testimony for #GoVocalForLocal. Amount of foreign exchange to pour would be awesome. Being a nation of 1.3 billion we need 2 vaccines. We need @SerumInstIndia too. #IndiaFightsCorona,"[{'text': 'GoVocalForLocal', 'indices': [121, 137]}]"
RussellKerys,36,11,20,2021-01-16 15:34:21,1286,"Today’s mass vaccination clinic @NHSLouisaJordan is well underway, as 5,000 Covid-19 vaccines are set to be administered throughout the day in collaboration with @NHSGGC! https://t.co/L7bibd9TOL",[]
EltonJane,5001,4016,103833,2021-01-16 15:34:21,2980,"So I’m confused.  Did the Trumps literally sell vaccines out the back door.  You can’t really mislay 20 million vaccines, can you?",[]
IslandGirlPRV,26141,33344,125541,2021-01-16 15:34:20,72,"Operation Warp Speed on vaccines:
“There is no federal reserve of doses” 
A reminder from 3/2020:
“I want them to be appreciative. If they don’t treat you right, I don’t call” - Trump 
He didn’t inherit an empty shelf system, he created it.
https://t.co/vRf6ldGrtI
#ONEV1 https://t.co/PLNbsI3aOB",[]
univrsle,574,1666,116512,2021-01-16 15:34:20,0,"@PmorrisPeter @Rob_in_Canada @Jenni_Byrne @JustinTrudeau @AnitaOakville As I have said...why? this delay has been fully explained, we know it affects all countries who are receiving vaccines from the Belgium facility and unless there is a specific issue of shenanigans all this would be is a time-wasting spectacle. There will be time for a post-mortem",[]
BuallayA,3238,2540,556618,2021-01-16 15:34:19,3261,"The U.S. has led the world in the fight against COVID-19. $20.5 billion allocated to fund vaccines, therapeutics and diagnostics, preparedness efforts, and foreign assistance. Not to mention U.S. private company donations, NGOs, faith orgs. It's an #AllOfAmerica effort. https://t.co/2alv4tPM4K",[]
VasantAjmeri,685,504,59433,2021-01-16 15:34:19,27,"BJP leader Kailash Vijayvargiya slams West Bengal CM Mamata Banerjee for her allegations of fewer vaccines being sent to the state, accuses her of trying to politicise vaccination programme ahead of assembly polls",[]
lilimarle307,345,68,261,2021-01-16 15:34:19,1118,"If you, out of curiosity, get an antibody test after the second dose of vaccine, and it is negative, don't freak out. The test was probably done against nucleoprotein, not spike protein. And there is no nucleoprotein in the US/EU vaccines. You will only make antispike antibodies.",[]
JudithAncer,1355,337,1131,2021-01-16 15:34:19,11,"In a way, our lack of experience, and therefore lack of understanding, familiarity and appreciation of preventive health care, including vaccines, is an indictment on our public health approach in South Africa, and we are now paying a costly price, teaching people in a crisis.",[]
JayendraSurve,450,769,63947,2021-01-16 15:34:18,47,"The #COVID19vaccines will prove to be a 'Sanjeevani' to end this #pandemic 

Kudos to our scientists &amp; researchers for providing us with these 2 vaccines in record time, bringing us closer to achieving triumph over #COVID19

@PMOIndia @MoHFW_INDIA https://t.co/FP2Sy5DjWo","[{'text': 'COVID19vaccines', 'indices': [24, 40]}, {'text': 'pandemic', 'indices': [85, 94]}]"
britishjohn112,396,70,875,2021-01-16 15:34:18,44,All-female team delivers COVID-19 vaccines in harshest of conditions in rural Alaska https://t.co/LGuwyEmDak via @GMA,[]
Lucas_Ranch,2519,3330,23616,2021-01-16 15:34:18,0,@JustinTrudeau can’t bring more vaccines in at the moment...all his government planes are busy shipping our tax dollars overseas.,[]
geetv79,7786,90634,691301,2021-01-16 15:34:17,850,"""A total 23 people died within days of receiving their first dose, the Norwegian Medicines Agency announced in a statement"".
Yet, here in India, we roll out Vaccines w/o proper trials or transparency, even though Covid cases &amp; deaths have declined sharply
https://t.co/pTb5Ecj3wQ",[]
TigressEllie,1386,1636,41052,2021-01-16 15:34:16,10,"New coronavirus variants could cause more reinfections, require updated vaccines | Science | AAAS ⁦@UKActionteam⁩ ⁦@Parents_Utd⁩ ⁦@TigressEllie⁩ ⁦@JessicaCheshi15⁩  https://t.co/Jw8lwGMJjq",[]
Chimos5CAD,2772,2073,227427,2021-01-16 15:34:16,2980,"So I’m confused.  Did the Trumps literally sell vaccines out the back door.  You can’t really mislay 20 million vaccines, can you?",[]
lizsalerno1,1289,1240,17653,2021-01-16 15:34:16,4635,"Remember when the govt counted 2 gloves in a pair as “two” separate items of PPE?

Well, to be vaccinated against Covid, you need a course of 2 vaccines.

Yet the govt’s official vaccination figs count a single dose as “vaccinated”.

Any chance the press could clarify urgently?",[]
varshieee_,932,1968,70860,2021-01-16 15:34:16,15,Distribution of vaccines under the COVAX facility expected to start at the end of the first quarter of 2021.,[]
_elizbieber,4849,4376,173134,2021-01-16 15:34:15,1397,"HHS Secretary Azar has resigned, and admitted that the US doesn't have reserve a vaccine stockpile after all. Up until that point, the Trump administration had assured states that there was a reserve stockpile of second doses of the vaccines. https://t.co/bdxBZCEN22",[]
Simionato1999,46,7,16,2021-01-16 15:34:15,509,"Everybody has realized that vaccine rollout is an incompetent fiasco.

City mayors make fake plans (because they don’t have access to vaccines) and blame governors.

Governors look around and try to find some hapless dimwit they can blame but realize it’s them.

Cc @GavinNewsom",[]
22samurai,589,172,23884,2021-01-16 15:34:15,1,Mississippi's state Health Officer @TCBPubHealth said the Trump administration shift to reward states that distribute vaccines quickly with more shots makes the rollout a “Darwinian process.”,[]
AnumSaeedMD,629,941,2404,2021-01-16 15:34:15,2,"Yes, at @NIH, we agree. Even after getting the #vaccinated, please continue to #WearAMask over your nose and mouth, stay 6 feet from others, avoid crowds, and wash your hands. More:  https://t.co/hVJgFssYXb. #SleeveUp #COVID19 #vaccine #vaccinationCovid #CovidVaccine @nihCEAL https://t.co/5TwtqeQNjF","[{'text': 'vaccinated', 'indices': [68, 79]}, {'text': 'WearAMask', 'indices': [100, 110]}]"
Rayn3ll,792,631,125159,2021-01-16 15:34:15,65,So how do we find out who Trump &amp; Goons sold the national stockpile of vaccines to?,[]
Shhhnelle,329,488,6461,2021-01-16 15:34:14,15,Distribution of vaccines under the COVAX facility expected to start at the end of the first quarter of 2021.,[]
shytigress,5002,3257,61644,2021-01-16 15:34:14,2,"@narendramodi @PMBhutan Proud of India. One of the Only Nations on the Planet to manufacture, Roll out &amp; excellently plan the delivery of Vaccines to almost a Billion Citizens.Respected PM despite the many challenges &amp; attacks you face Your Vision, Calm Leadership &amp; Love for The Nation is inspiring 🙏🇮🇳",[]
YerSlow,381,130,42896,2021-01-16 15:34:14,2980,"So I’m confused.  Did the Trumps literally sell vaccines out the back door.  You can’t really mislay 20 million vaccines, can you?",[]
warney55233801,1370,704,49600,2021-01-16 15:34:13,89,Biden just said in his press conference that the vaccines prevent ‘the risk of infection by COVID’. Is that true? I understood that even the manufacturer says they prevent symptoms but not infection. Virologists?,[]
JudithAncer,1355,337,1131,2021-01-16 15:34:11,12,"The sad thing, which is also a good thing, is that vaccines help us not experience a disease, and when we don't experience Polio, and never live with the paralysis that follows, we never get to know we benefited from a vaccine. Imagine, you dodge a bullet, and never get to know!",[]
davelawson35,1512,2014,348459,2021-01-16 15:34:10,4635,"Remember when the govt counted 2 gloves in a pair as “two” separate items of PPE?

Well, to be vaccinated against Covid, you need a course of 2 vaccines.

Yet the govt’s official vaccination figs count a single dose as “vaccinated”.

Any chance the press could clarify urgently?",[]
ricsriratdam,1104,447,8327,2021-01-16 15:34:10,850,"""A total 23 people died within days of receiving their first dose, the Norwegian Medicines Agency announced in a statement"".
Yet, here in India, we roll out Vaccines w/o proper trials or transparency, even though Covid cases &amp; deaths have declined sharply
https://t.co/pTb5Ecj3wQ",[]
PahadiMirchi,254,28,686,2021-01-16 15:34:10,139,"I admire the way India has developed the #CovidVaccine. No big claims, no big announcements. The vaccines are there for the people. Thank you Prime Minister Shri @narendramodi  for inspiring the scientists.","[{'text': 'CovidVaccine', 'indices': [61, 74]}]"
Nicolecalliope,216,109,4868,2021-01-16 15:34:10,229,I've asked for weeks for Wisconsin to receive more vaccines from the federal reserve so we can distribute more vaccinations across our state. Now the Trump Administration is saying there is no federal reserve. It's a slap in the face to Wisconsinites who need these vaccines now. https://t.co/gmE8KepsY4,[]
Onemwala,452,1240,40446,2021-01-16 15:34:09,3,"a true GOAT 🥺 who has donated a large portion of his wealth to mankind. For years he has funded the vaccines your children have received to protect them from meningitis, pneumonia etc etc.",[]
GibbKathy,531,84,63675,2021-01-16 15:34:09,3031,"So, did Jared Kushner loot the vaccines that were supposedly being held in reserve?",[]
KRH85546042,197,323,30645,2021-01-16 15:34:09,27,"BJP leader Kailash Vijayvargiya slams West Bengal CM Mamata Banerjee for her allegations of fewer vaccines being sent to the state, accuses her of trying to politicise vaccination programme ahead of assembly polls",[]
Madison55527447,130,4,11532,2021-01-16 15:34:08,0,Another Friday come &amp; gone. WHERE'S THE VACCINES UNFIT FULL OF SHIT STITT?,[]
5TATAAT3,844,94,8231,2021-01-16 15:34:08,0,@beepboop009 @CountDankulaTV There is no plausible mechanism how this could affect fertility. Not even one. mRNA vaccines have been in development for a long time and the principles of mRNA vaccines are well understood. There is no reason to suspect that at all.,[]
AmitSin42299046,5252,4784,63485,2021-01-16 15:34:08,27,"BJP leader Kailash Vijayvargiya slams West Bengal CM Mamata Banerjee for her allegations of fewer vaccines being sent to the state, accuses her of trying to politicise vaccination programme ahead of assembly polls",[]
MrGoose59899263,309,210,2830,2021-01-16 15:34:08,26,"This is from ten years ago &amp; it’s a Channel 4 report about pharmaceutical companies &amp; WHO inflating the threat from Swine Flu to sell vaccines. Who’d à thunk it
@MichaelYeadon3 @emmakennytv @BreesAnna 
Channel 4 News Exposes Swine Flu Scandal https://t.co/PnMDKiB4k5 via @YouTube",[]
JoePajak,6923,9123,57217,2021-01-16 15:34:07,0,"#Vaccine4All to #SaveTheWorld

Q. Could too much time between doses drive the coronavirus to outwit vaccines? 

Q. Might delays give SARS-CoV-2 more time to mutate in ways that could compromise vaccine efficacy?

Q. Are we working globally for solutions?

https://t.co/Z0R97mHJAn","[{'text': 'Vaccine4All', 'indices': [0, 12]}, {'text': 'SaveTheWorld', 'indices': [16, 29]}]"
fitzfun2011,4971,2008,41124,2021-01-16 15:34:06,7,"Could too much time between doses drive the coronavirus to outwit vaccines? 

‘...a live experiment in lengthening the dose interval is underway in the United Kingdom...’

https://t.co/rOV2NhIs7n",[]
trumpandputinp1,136,167,22371,2021-01-16 15:34:06,260,"1. No vaccine is 100% effective.
2. Vaccines don’t provide immediate protection.
3. Covid vaccines may not prevent you from spreading the virus.
4. Masks protect people with compromised immune systems.
https://t.co/3M0XYIWVJ0",[]
ClementsIra,13424,13650,206621,2021-01-16 15:34:05,2980,"So I’m confused.  Did the Trumps literally sell vaccines out the back door.  You can’t really mislay 20 million vaccines, can you?",[]
FawadFiaz,4248,5483,130089,2021-01-16 15:34:04,6,"India will export indigenously developed Covid-19 vaccines: Rajnath Singh 

READ: https://t.co/iZSs7azVCx https://t.co/NAcbDU5nGE",[]
ecliptiko,2097,438,12705,2021-01-16 15:34:04,255,"No vaccines have been authorized for general use in the PH, but here's a booming bootleg trade for them.

This past two weeks, we found Filipino workers left out of POGO immunization drives, plans for customs to relabel shipments as supplements, and more: https://t.co/sROiExN1KT",[]
officialkrust,493,389,22768,2021-01-16 15:34:03,48,"Let this sink in: ""Operation Warp Speed leaders waited more than 2 months to approve a plan to distribute and administer Covid-19 vaccines.... The slow pace likely means *tens of thousands of lives* that could have been saved will be lost."" https://t.co/T1UcpKWcyn",[]
ginavon,2230,2071,15789,2021-01-16 15:34:03,0,"However, there's one big catch: The city will not begin this ramp-up until the state makes more doses available.

""We need more doses, we are asking for more doses,"" said Mayor @LondonBreed. 

""We can ramp up the minute we have these vaccines."" #covidblur https://t.co/p2PDr4HZkh","[{'text': 'covidblur', 'indices': [245, 255]}]"
MindFeast622,4754,5135,71309,2021-01-16 15:34:02,2980,"So I’m confused.  Did the Trumps literally sell vaccines out the back door.  You can’t really mislay 20 million vaccines, can you?",[]
n_bellissima,296,106,12060,2021-01-16 15:34:02,18,"27 more Publix stores will give COVID-19 vaccines.

South Florida still isn’t on the list. https://t.co/pWQ2wZkhXJ",[]
DummyBM,1329,374,11219,2021-01-16 15:34:01,112,"Vaccines are safe and are tested to the highest standards. Two #Covid19 vaccines have been approved in the EU with more to come in the near future.

Below I answer some of the top questions I’ve received about vaccines.

Please share so that other people can get the facts too👇🏻 https://t.co/lexq6ZgVDv","[{'text': 'Covid19', 'indices': [80, 88]}]"
intinsurance,1873,1881,12582,2021-01-16 15:34:00,0,RT @McKinsey: Countries need to move fast if they are to meet the unprecedented delivery challenge posed by the COVID-19 vaccine. We explore how leaders could accelerate their preparation: https://t.co/y3ecLhkdq0 #COVID19 #globalhealth https://t.co/bYQjTPmZ2V Follow @IntCitize…,"[{'text': 'COVID19', 'indices': [213, 221]}, {'text': 'globalhealth', 'indices': [222, 235]}]"
caracowanwatts,2486,3166,48199,2021-01-16 15:34:00,0,Existing vaccines should work against new coronavirus variants—for now https://t.co/deATUcpGjZ,[]
poopertricks,148,200,72326,2021-01-16 15:34:00,34069,"Last night, I received disturbing news, confirmed to me directly by General Perna of Operation Warp Speed: States will not be receiving increased shipments of vaccines from the national stockpile next week, because there is no federal reserve of doses.",[]
BinderFaith1,2241,370,380456,2021-01-16 15:33:59,1,"The latest is a the ""temporary removal"" of a paper on allergic reactions to mRNA vaccines for COVID-19. https://t.co/UN84UyGBXC",[]
RichardMildren,364,70,5380,2021-01-16 15:33:57,4635,"Remember when the govt counted 2 gloves in a pair as “two” separate items of PPE?

Well, to be vaccinated against Covid, you need a course of 2 vaccines.

Yet the govt’s official vaccination figs count a single dose as “vaccinated”.

Any chance the press could clarify urgently?",[]
fordjp,17,18,3880,2021-01-16 15:33:57,0,@Navysports123 @SpeakerPelosi You might want to give some credit to the scientists who worked around the clock developing the vaccines. Mostly Trump watched TV and golfed while they worked.  Now he wants all the credit.,[]
connorestafan,1563,54,7100,2021-01-16 15:33:57,106,"@nee_haynes From the looks of THIS report..... the 2 far leading nations in the world to have vaccines for their people just happen to be.... oh look! Israel and UAE! The same countries where Jarred Kushner spends all of his time on “business”. Only a coincidence, of course. Of course. 🙄 https://t.co/PkBnTFImQw",[]
HornsFan1958,1168,772,22722,2021-01-16 15:33:56,0,The Covid 19 pandemic is still ongoing and getting worse. Where are the vaccines?,[]
PRADEEP95103006,5005,418,75801,2021-01-16 15:33:56,11,"PM Shri @narendramodi ji kickstarted the #LargestVaccineDrive today.

Distributed vaccines to  #coronawarriors at Bengaluru Medical College along with CM @BSYBJP and Health Minister @mla_sudhakar ji. https://t.co/5xPZ1vzFrd","[{'text': 'LargestVaccineDrive', 'indices': [59, 79]}, {'text': 'coronawarriors', 'indices': [113, 128]}]"
Die_Diktatur,115,278,16696,2021-01-16 15:33:56,193,"Those in their 20s, 30s and 40s who take the #COVID19 vaccine, they are depriving vaccines from older people that have a hundred times higher risk of dying. Unless they care for geriatric patients, that is unethical.
https://t.co/VikTNmsx1h","[{'text': 'COVID19', 'indices': [66, 74]}]"
crabbitjinty,150,62,186,2021-01-16 15:33:55,4635,"Remember when the govt counted 2 gloves in a pair as “two” separate items of PPE?

Well, to be vaccinated against Covid, you need a course of 2 vaccines.

Yet the govt’s official vaccination figs count a single dose as “vaccinated”.

Any chance the press could clarify urgently?",[]
bobbimollohan40,364,71,9986,2021-01-16 15:33:55,34,"More than 𝟖𝟕% of all #COVID19 deaths in Ohio have been of those ages 65 and older. Beginning next week, Ohio will start vaccinating this critical age group as outlined below, but vaccines are still extremely limited. Please continue following safety protocols. https://t.co/ihbDCk0FWp","[{'text': 'COVID19', 'indices': [40, 48]}]"
NicholasARice,423,682,13253,2021-01-16 15:33:55,0,"Missing the days when extended family members would just post Minion memes on Facebook. Now they share posts about election fraud and microchips in vaccines ... 

Who knew we once had it so good 😕",[]
RSJFab4,5343,5112,29151,2021-01-16 15:33:55,2980,"So I’m confused.  Did the Trumps literally sell vaccines out the back door.  You can’t really mislay 20 million vaccines, can you?",[]
troll_official6,5002,1690,23764,2021-01-16 15:33:54,4,"Esra Aygin criticised Ersin Tatar's refusal to accept #COVID19 vaccines, if the #EU -which doesn't recognize #NorthernCyprus- sends them via the Republic of #Cyprus. @ersinrtatar then called the journalist ""cheap &amp; undignified"", designating her a target for further attacks.","[{'text': 'COVID19', 'indices': [66, 74]}, {'text': 'EU', 'indices': [92, 95]}, {'text': 'NorthernCyprus', 'indices': [121, 136]}]"
ChrissyS2222,685,295,28105,2021-01-16 15:33:54,9129,"Brilliant scientists produced nearly-miraculous vaccines in record time. Politicians, officials, and policymakers have screwed up the delivery. It’s a national scandal, echoed across many states, that can measured in hardship and death.",[]
yates_rob,1415,10305,30726,2021-01-16 15:33:54,0,The best way for billionaires to keep their super-yachts COVID-19 free is to pay for vaccines for everyone https://t.co/ZBeD13j6as,[]
trbl_up_tmillrd,1464,773,23900,2021-01-16 15:33:54,4635,"Remember when the govt counted 2 gloves in a pair as “two” separate items of PPE?

Well, to be vaccinated against Covid, you need a course of 2 vaccines.

Yet the govt’s official vaccination figs count a single dose as “vaccinated”.

Any chance the press could clarify urgently?",[]
u_scitizen,5,2,980,2021-01-16 15:33:53,0,"@JoeBiden Then first you need to sanction the incompetent governors like Cuomo who is responsible for the highest (with NJ) per capita death and Newsome and reward the excellent ones like Noem, Burgum, De Santis and Abbott who have done an excellent job in using the vaccines received",[]
_FireNFury,251,56,773,2021-01-16 15:33:53,0,"Pakistan maybe waiting to beg vaccines from China, but now the prospects are slim that China will give for free or on loan. If efficacy of Chinese falls further Pakistan maybe in a tough spot as it may have to beg from India. https://t.co/ZnJl0DMwML",[]
themistocles_w,4850,2416,230320,2021-01-16 15:33:53,48,"Let this sink in: ""Operation Warp Speed leaders waited more than 2 months to approve a plan to distribute and administer Covid-19 vaccines.... The slow pace likely means *tens of thousands of lives* that could have been saved will be lost."" https://t.co/T1UcpKWcyn",[]
Sushmita_Das22,12,0,2,2021-01-16 15:33:53,1052,"World’s #LargestVaccineDrive  ever in Bharath. Congratulations to our Scientists, healthcare workers and administration. Vaccines will definitely help mitigate Virus risk substantially but still very important to maintain protocols of non-spread. Blessings. -Sg","[{'text': 'LargestVaccineDrive', 'indices': [24, 44]}]"
TheDragonFeeder,5087,5637,3357,2021-01-16 15:33:52,6,"Come on, 50% ain't bad...
Let us build a military base or two in return...
Deal???

#CCP #China #Philippines #COVID #vaccination 
https://t.co/NZaF5VBAtl","[{'text': 'CCP', 'indices': [84, 88]}, {'text': 'China', 'indices': [89, 95]}, {'text': 'Philippines', 'indices': [96, 108]}, {'text': 'COVID', 'indices': [109, 115]}, {'text': 'vaccination', 'indices': [116, 128]}]"
yodelingfish,300,988,4925,2021-01-16 15:33:52,1950,"Pretty much complete FUBAR on the vaccine delivery and rollout by Trump WH. 

Promising to release reserve vaccines that don’t even exist is even worse. 

All this after they turned down 100 mil extra doses from Pfizer earlier as well. 

#COVID19 is winning. We are not. https://t.co/3YDRWtdpRL",[]
AliceMaraner,170,47,185,2021-01-16 15:33:52,22,"During 2020, COVID-19 vaccines were created in record time. 

Did you know that when it comes to vaccines, we have horseshoe crabs and their blood to thank for keeping us safe?

They've been used since the 1970s to test potential jabs for bad bacteria. https://t.co/f9w72swITg",[]
buffymuffy4444,417,814,202389,2021-01-16 15:33:51,106,"@nee_haynes From the looks of THIS report..... the 2 far leading nations in the world to have vaccines for their people just happen to be.... oh look! Israel and UAE! The same countries where Jarred Kushner spends all of his time on “business”. Only a coincidence, of course. Of course. 🙄 https://t.co/PkBnTFImQw",[]
Mariestapel1,2370,931,82035,2021-01-16 15:33:51,3031,"So, did Jared Kushner loot the vaccines that were supposedly being held in reserve?",[]
triciafigs,665,624,36921,2021-01-16 15:33:51,8,WHO Europe Chief: 95% of World's Vaccines Being Administered in 10 Countries https://t.co/hhietSaPGz,[]
Per_son999,166,45,4831,2021-01-16 15:33:50,0,"@kakape @DrTedros @WHO @DrMikeRyan @mvankerkhove @Laurie_Garrett  India is providing Brazil with vaccines and pretty soon all of Brazil will get it. Thing is, will last mile delivery be smooth?",[]
barkway,2614,3097,189647,2021-01-16 15:33:50,0,@1rosillo @WPLGLocal10 Do we know the tourists were getting the vaccine? I know they were offering rapid testing at airports but hadn't seen reports from local media about vaccines for non-residents other than snowbirds coming herr for it but they own property here.,[]
mamastarlight,196,1689,152080,2021-01-16 15:33:49,9129,"Brilliant scientists produced nearly-miraculous vaccines in record time. Politicians, officials, and policymakers have screwed up the delivery. It’s a national scandal, echoed across many states, that can measured in hardship and death.",[]
DougDooganuchi,3197,2317,93407,2021-01-16 15:33:49,2981,"So I’m confused.  Did the Trumps literally sell vaccines out the back door.  You can’t really mislay 20 million vaccines, can you?",[]
